test_id,algorithm,category,difficulty,response_success,overall_score,vulnerability_score,decryption_score,reasoning_score,confidence,suggested_attacks_count,vulnerabilities_count
sha256_019,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_020,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha256_021,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,4,0
sha256_022,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,1
sha256_023,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_024,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_025,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_026,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,4,0
sha256_027,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,5,0
sha256_028,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_029,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_030,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha256_031,SHA-256,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
sha256_032,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_033,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_034,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_035,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_036,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha256_037,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_038,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_039,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,1
sha256_040,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_041,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_042,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_043,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_044,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_045,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha256_046,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
sha256_047,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha256_048,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_049,SHA-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,4,0
sha256_050,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,4,0
sha256_051,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
sha256_052,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_053,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,4,0
sha256_054,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_055,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_056,SHA-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha256_057,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_058,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha256_059,SHA-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_000,SHA-3-256,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
sha3_256_001,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_002,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
sha3_256_003,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_004,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_005,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_006,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_007,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_008,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
sha3_256_009,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_010,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_011,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_012,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_013,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_014,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_015,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_016,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_017,SHA-3-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha3_256_018,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_019,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_020,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_021,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_022,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_023,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_024,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_025,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_026,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,2,0
sha3_256_027,SHA-3-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha3_256_028,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_029,SHA-3-256,hash,medium,True,0.62,0.3,0.2,1.0,1.0,3,0
sha3_256_030,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_031,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_032,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_033,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_034,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_035,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_036,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_037,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_038,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_039,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_040,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_041,SHA-3-256,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
sha3_256_042,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_043,SHA-3-256,hash,medium,True,0.62,0.3,0.2,1.0,1.0,3,0
sha3_256_044,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,2,0
sha3_256_045,SHA-3-256,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
sha3_256_046,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_047,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_048,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_049,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_050,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_051,SHA-3-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha3_256_052,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_053,SHA-3-256,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
sha3_256_054,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_055,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_056,SHA-3-256,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
sha3_256_057,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
sha3_256_058,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
sha3_256_059,SHA-3-256,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
blake3_000,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_001,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_002,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_003,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_004,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_005,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_006,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_007,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_008,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_009,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_010,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_011,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_012,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.2,0.9,1.0,3,0
blake3_013,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_014,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_015,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_016,BLAKE3,hash,medium,True,0.54,0.3,0.16666666666666666,0.8,1.0,3,0
blake3_017,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_018,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_019,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_020,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_021,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_022,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_023,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_024,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_025,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_026,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_027,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_028,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_029,BLAKE3,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
blake3_030,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_031,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
blake3_032,BLAKE3,hash,medium,True,0.62,0.3,0.2,1.0,1.0,3,0
blake3_033,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_034,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_035,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_036,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_037,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_038,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_039,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.2,0.9,1.0,3,0
blake3_040,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_041,BLAKE3,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
blake3_042,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_043,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_044,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.16666666666666666,0.9,1.0,3,0
blake3_045,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_046,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_047,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_048,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_049,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_050,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_051,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_052,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.2,0.9,1.0,3,0
blake3_053,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_054,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.0,0.9,1.0,3,0
blake3_055,BLAKE3,hash,medium,True,0.54,0.3,0.0,0.8,1.0,3,0
blake3_056,BLAKE3,hash,medium,True,0.62,0.3,0.2,1.0,1.0,3,0
blake3_057,BLAKE3,hash,medium,True,0.62,0.3,0.0,1.0,1.0,3,0
blake3_058,BLAKE3,hash,medium,True,0.5800000000000001,0.3,0.2,0.9,1.0,3,0
blake3_059,BLAKE3,hash,medium,True,0.62,0.3,0.16666666666666666,1.0,1.0,3,0
rsa_2048_000,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_001,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_2048_002,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_2048_003,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_004,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,4,0
rsa_2048_005,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_006,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_2048_007,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_2048_008,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.98,3,0
rsa_2048_009,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_2048_010,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_2048_011,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,0.98,3,0
rsa_2048_012,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,0.98,3,0
rsa_2048_013,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_014,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_015,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_016,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_017,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_018,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_2048_019,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_2048_020,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,4,0
rsa_2048_021,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_2048_022,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_023,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_2048_024,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_025,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.98,3,0
rsa_2048_026,RSA-2048,asymmetric,hard,True,0.3375,0.5,0.0,0.75,0.95,3,0
rsa_2048_027,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_2048_028,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_029,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_030,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_031,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_032,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.95,3,0
rsa_2048_033,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_034,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.98,3,0
rsa_2048_035,RSA-2048,asymmetric,hard,True,0.4266666666666667,0.5,0.16666666666666666,0.9,0.98,3,2
rsa_2048_036,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,4,0
rsa_2048_037,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,4,0
rsa_2048_038,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_039,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,2,0
rsa_2048_040,RSA-2048,asymmetric,hard,True,0.44000000000000006,0.5,0.2,0.9,0.95,3,0
rsa_2048_041,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_042,RSA-2048,asymmetric,hard,True,0.34500000000000003,0.5,0.0,0.8,0.98,3,0
rsa_2048_043,RSA-2048,asymmetric,hard,True,0.35357142857142865,0.5,0.0,0.8571428571428572,0.98,3,0
rsa_2048_044,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_045,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_046,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_047,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.98,3,0
rsa_2048_048,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.98,3,0
rsa_2048_049,RSA-2048,asymmetric,hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_2048_050,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_2048_051,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_052,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,2,0
rsa_2048_053,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_2048_054,RSA-2048,asymmetric,hard,True,0.4266666666666667,0.5,0.16666666666666666,0.9,1.0,3,0
rsa_2048_055,RSA-2048,asymmetric,hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_2048_056,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_2048_057,RSA-2048,asymmetric,hard,True,0.35000000000000003,0.5,0.0,0.8333333333333333,0.95,3,0
rsa_2048_058,RSA-2048,asymmetric,hard,True,0.44250000000000006,0.5,0.2,0.9166666666666667,0.98,4,0
rsa_2048_059,RSA-2048,asymmetric,hard,True,0.375,0.5,0.0,1.0,0.95,3,0
rsa_4096_000,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_001,RSA-4096,asymmetric,very_hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_4096_002,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_003,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_004,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_005,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_006,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_007,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_008,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_009,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_010,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_011,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_012,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_013,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_014,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_015,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_016,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_017,RSA-4096,asymmetric,very_hard,True,0.33,0.5,0.0,0.7,1.0,3,0
rsa_4096_018,RSA-4096,asymmetric,very_hard,True,0.4266666666666667,0.5,0.16666666666666666,0.9,1.0,3,0
rsa_4096_019,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_020,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_021,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_022,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_023,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,2,0
rsa_4096_024,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_025,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_026,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,4,0
rsa_4096_027,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_028,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,4,0
rsa_4096_029,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_030,RSA-4096,asymmetric,very_hard,True,0.36250000000000004,0.5,0.0,0.9166666666666667,1.0,3,0
rsa_4096_031,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_032,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_033,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_034,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_035,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_036,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_037,RSA-4096,asymmetric,very_hard,True,0.34500000000000003,0.5,0.0,0.8,1.0,3,0
rsa_4096_038,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_039,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_040,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
rsa_4096_041,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_042,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_043,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,3,0
rsa_4096_044,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_4096_045,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,0.98,3,0
rsa_4096_046,RSA-4096,asymmetric,very_hard,True,0.36000000000000004,0.5,0.0,0.9,1.0,4,0
rsa_4096_047,RSA-4096,asymmetric,very_hard,True,0.375,0.5,0.0,1.0,1.0,3,0
